Source,Target,weight,type
TheTrumpist,WeTheMedia,0.0029154518950437317,Connection
TheTrumpist,realKarliBonne,0.0004928536224741252,Connection
followsthewhiterabbit,lifesitetelegram,0.008923591745677636,Connection
informationliberation,lifesitetelegram,0.0010193679918450561,Connection
TheBlazeTV,covid19vaccinevictims,0.0031847133757961785,Connection
covid19vaccinevictims,theprofessorsrecord,0.002840909090909091,Connection
PatriotVoiceOfficial,covid19vaccinevictims,0.006980802792321117,Connection
NTDNews,covid19vaccinevictims,0.0009233610341643582,Connection
MadisonCawthorn,covid19vaccinevictims,0.003048780487804878,Connection
TheBlazeTV,theprofessorsrecord,0.0018796992481203006,Connection
PatriotVoiceOfficial,TheBlazeTV,0.0024813895781637717,Connection
TheBlazeTV,robinmg,0.0027662517289073307,Connection
MadisonCawthorn,TheBlazeTV,0.0064516129032258064,Connection
robinmg,theprofessorsrecord,0.0017953321364452424,Connection
MadisonCawthorn,theprofessorsrecord,0.0018315018315018315,Connection
MadisonCawthorn,PatriotVoiceOfficial,0.002398081534772182,Connection
MadisonCawthorn,robinmg,0.0013550135501355014,Connection
NewMexicoAuditForce,PatriotVoiceOfficial,0.0024096385542168677,Connection
LibertyRisingGroup,robinmg,0.0015037593984962407,Connection
epochtimes,rockymountain_intel,0.000502008032128514,Connection
GAelectionaudit,epochtimes,0.0009519276534983341,Connection
Jack_Posobiec,rockymountain_intel,0.0005243838489774515,Connection
rockymountain_intel,theprofessorsrecord,0.0020833333333333333,Connection
TheWashingtonPundit,theprofessorsrecord,0.010238907849829351,Connection
realKariLake,rockymountain_intel,0.0018796992481203006,Connection
NTDNews,rockymountain_intel,0.002333722287047841,Connection
GAelectionaudit,rockymountain_intel,0.006802721088435374,Connection
TheWashingtonPundit,rockymountain_intel,0.013605442176870748,Connection
GAelectionaudit,TheWashingtonPundit,0.01568627450980392,Connection
Jack_Posobiec,NewMexicoAuditForce,0.0010152284263959391,Connection
Brandenburg4MI,SGTnewsNetwork,0.0070921985815602835,Connection
Qrashthematrix,covid19vaccinevictims,0.0009702457956015524,Connection
ENDHUMANTRAFFICKING,veryreasonable,0.0008795074758135445,Connection
takingTexasback,thepeoplesaudit,0.00411522633744856,Connection
nationalpulse,takingTexasback,0.0006934812760055479,Connection
RoganStein,morrakiu,0.004672897196261682,Connection
RoganStein,womanhate,0.010309278350515464,Connection
RoganStein,shadowman_311,0.02564102564102564,Connection
morrakiu,womanhate,0.00974025974025974,Connection
shadowman_311,womanhate,0.007407407407407408,Connection
GeneralFlynnExposed,Qrashthematrix,0.0010359116022099447,Connection
GeneralFlynnExposed,Jack_Posobiec,0.0005165289256198347,Connection
randomanonch1,yuriwarnedus,0.011494252873563218,Connection
NTDNews,candlesinthenight,0.002540220152413209,Connection
AussieCossack,CafeRevolution,0.004273504273504274,Connection
WeTheMedia,pbfcks,0.002793296089385475,Connection
blacklistedresearch,piratejohn1,0.014634146341463415,Connection
blacklistedresearch,didyouknow_ink,0.017857142857142856,Connection
DismantlingTheCabal,Qrashthematrix,0.0006702412868632708,Connection
PepeMatter,dotconnectinganons,0.008319467554076539,Connection
Jack_Posobiec,leohohmann,0.000514668039114771,Connection
BannonWarRoom,KayleighMcEnany7,0.0004284490145672665,Connection
KayleighMcEnany7,epochtimes,0.0010075566750629723,Connection
KayleighMcEnany7,trumprepublicans,0.008620689655172414,Connection
realKariLake,trumprepublicans,0.0016207455429497568,Connection
KayleighMcEnany7,MichaelJLindell,0.004672897196261682,Connection
KayleighMcEnany7,realKariLake,0.0019011406844106464,Connection
KayleighMcEnany7,NTDNews,0.0011737089201877935,Connection
KayleighMcEnany7,QNewsOfficialTV,0.0013245033112582781,Connection
ENDHUMANTRAFFICKING,KayleighMcEnany7,0.005128205128205128,Connection
ENDHUMANTRAFFICKING,MichaelJLindell,0.0026041666666666665,Connection
ENDHUMANTRAFFICKING,realKariLake,0.0014367816091954023,Connection
ENDHUMANTRAFFICKING,QNewsOfficialTV,0.0032502708559046588,Connection
TruthHammer,trumprepublicans,0.003246753246753247,Connection
robinmg,womanhate,0.0013333333333333333,Connection
UnityNewsNetwork,infowarslive,0.0015600624024961,Connection
RealGavinMcInnes,infowarslive,0.0019455252918287938,Connection
AmericasAuditForce,HOTWisconsin,0.004347826086956522,Connection
HOTWisconsin,theprofessorsrecord,0.00482315112540193,Connection
Fighting4_AZ,HOTWisconsin,0.0033333333333333335,Connection
AmericasAuditForce,GAelectionaudit,0.010256410256410256,Connection
AmericasAuditForce,thepeoplesaudit,0.026936026936026935,Connection
AmericasAuditForce,Fighting4_AZ,0.004878048780487805,Connection
Fighting4_AZ,GAelectionaudit,0.0037593984962406013,Connection
followsthewhiterabbit,tennesseeneighborsforliberty,0.0009523809523809524,Connection
DineshJDSouza,epochtimes,0.0030075187969924814,Connection
DineshJDSouza,theprofessorsrecord,0.0020491803278688526,Connection
DineshJDSouza,joeoltmann,0.0022624434389140274,Connection
DineshJDSouza,TheWashingtonPundit,0.00641025641025641,Connection
DismantlingTheCabal,shadowman_311,0.005780346820809248,Connection
OdeToPower2,shadowman_311,0.023809523809523808,Connection
DismantlingTheCabal,OdeToPower2,0.007246376811594203,Connection
PatriotVoiceOfficial,electionevidence,0.0029940119760479044,Connection
CharlieKirk,electionevidence,0.003205128205128205,Connection
AmericasAuditForce,CharlieKirk,0.0026455026455026454,Connection
AmericasAuditForce,electionevidence,0.014492753623188406,Connection
electionevidence,veryreasonable,0.0010460251046025104,Connection
followsthewhiterabbit,iGuruDevi,0.000970873786407767,Connection
iGuruDevi,realKarliBonne,0.0002473410833539451,Connection
DoctorQsBoomBox,westcoast_intel,0.0027548209366391185,Connection
ArrestsIndictmentsJustice,PearFEED,0.003129890453834116,Connection
joeoltmann,joeygilbertinc,0.0022935779816513763,Connection
epochtimes,joeygilbertinc,0.0005015045135406219,Connection
ElectionFraud20_org,joeygilbertinc,0.011904761904761904,Connection
Vigilant_News,stormypatriotjoe21,0.006224066390041493,Connection
BannonWarRoom,News4AChange,0.0004280821917808219,Connection
News4AChange,epochtimes,0.0005030181086519115,Connection
GAelectionaudit,freestatecolorado,0.005291005291005291,Connection
GAelectionaudit,TruthHammer,0.006024096385542169,Connection
freestatecolorado,realKarliBonne,0.000976324139614352,Connection
TruthHammer,freestatecolorado,0.0037735849056603774,Connection
erinhealthnutnews,robinmg,0.0025974025974025974,Connection
Jack_Posobiec,tomfittonjw,0.0005268703898840885,Connection
DoctorQsBoomBox,SGTnewsNetwork,0.008438818565400843,Connection
lifesitetelegram,robinmg,0.001394700139470014,Connection
DineshJDSouza,Qrashthematrix,0.0003475842891901286,Connection
ElectionEducation,Qrashthematrix,0.0003475842891901286,Connection
BannonWarRoom,DineshJDSouza,0.00042589437819420784,Connection
DineshJDSouza,ElectionEducation,0.018867924528301886,Connection
BannonWarRoom,DrLynnFynn,0.00042918454935622315,Connection
DrLynnFynn,Jack_Posobiec,0.0005271481286241434,Connection
ThePrisonersRecord,nationalpulse,0.001321003963011889,Connection
DrLynnFynn,nationalpulse,0.001386001386001386,Connection
DrLynnFynn,realKarliBonne,0.00024703557312252963,Connection
DrLynnFynn,theprofessorsrecord,0.002127659574468085,Connection
CharlieKirk,joeoltmann,0.006925207756232687,Connection
CharlieKirk,ThePrisonersRecord,0.002564102564102564,Connection
CharlieKirk,DrLynnFynn,0.003134796238244514,Connection
CharlieKirk,thepeoplesaudit,0.005504587155963303,Connection
CharlieKirk,RedPillDealer4833,0.0024390243902439024,Connection
GAelectionaudit,ThePrisonersRecord,0.00966183574879227,Connection
RedPillDealer4833,ThePrisonersRecord,0.001694915254237288,Connection
DrLynnFynn,TheWashingtonPundit,0.007246376811594203,Connection
DrLynnFynn,GAelectionaudit,0.0072992700729927005,Connection
DrLynnFynn,thepeoplesaudit,0.00819672131147541,Connection
DrLynnFynn,RedPillDealer4833,0.0019267822736030828,Connection
GAelectionaudit,RedPillDealer4833,0.001564945226917058,Connection
RedPillDealer4833,thepeoplesaudit,0.004026845637583893,Connection
WeTheMedia,theprofessorsrecord,0.002551020408163265,Connection
UkPatriotsForFreedom,robinmg,0.0014184397163120568,Connection
DismantlingTheCabal,PatriotArmy,0.005194805194805195,Connection
FuryRoad_Intel,redpillpharmacist,0.00141643059490085,Connection
FuryRoad_Intel,stormypatriotjoe21,0.0018083182640144665,Connection
TechnocraticNW,informationliberation,0.0048543689320388345,Connection
TechnocraticNW,whitelaborstrikeww,0.00909090909090909,Connection
HuxDeluxe,TechnocraticNW,0.011764705882352941,Connection
TechnocraticNW,westcoast_intel,0.005050505050505051,Connection
informationliberation,westcoast_intel,0.0025575447570332483,Connection
westcoast_intel,whitelaborstrikeww,0.003389830508474576,Connection
HuxDeluxe,westcoast_intel,0.003703703703703704,Connection
CharlieKirk,trumprepublicans,0.004842615012106538,Connection
CharlieKirk,pjwnews,0.0030959752321981426,Connection
TheBlazeTV,nationalpulse,0.004666666666666667,Connection
ArrestsIndictmentsJustice,CharlieKirk,0.0028129395218002813,Connection
dotconnectinganons,nationalpulse,0.0005219206680584551,Connection
GeneralFlynnExposed,candlesinthenight,0.0025575447570332483,Connection
GeneralFlynnExposed,veryreasonable,0.000998003992015968,Connection
MadisonCawthorn,MichaelJLindell,0.0034965034965034965,Connection
nationalpulse,stormypatriotjoe21,0.0020898641588296763,Connection
GAelectionaudit,MadisonCawthorn,0.004694835680751174,Connection
followsthewhiterabbit,freestatecolorado,0.0009199632014719411,Connection
dotconnectinganons,freestatecolorado,0.0018484288354898336,Connection
freestatecolorado,thepeoplesaudit,0.003367003367003367,Connection
dotconnectinganons,thepeoplesaudit,0.001394700139470014,Connection
AllPatriotsNetwork,ArizonaAuditLiveFeeds,0.022222222222222223,Connection
loomeredofficial,midwest_intel,0.0040650406504065045,Connection
ArrestsIndictmentsJustice,loomeredofficial,0.0016366612111292963,Connection
loomeredofficial,westcoast_intel,0.005,Connection
ArrestsIndictmentsJustice,midwest_intel,0.00228310502283105,Connection
midwest_intel,westcoast_intel,0.0043859649122807015,Connection
PearFEED,followsthewhiterabbit,0.003169572107765452,Connection
BannonWarRoom,studentsagainsttyrannyofficial,0.00041476565740356696,Connection
WARPIGmemes,studentsagainsttyrannyofficial,0.008620689655172414,Connection
joeoltmann,studentsagainsttyrannyofficial,0.0019801980198019802,Connection
ArrestsIndictmentsJustice,studentsagainsttyrannyofficial,0.002036659877800407,Connection
BannonWarRoom,WARPIGmemes,0.00042589437819420784,Connection
WARPIGmemes,realKarliBonne,0.00024594195769798326,Connection
WARPIGmemes,joeoltmann,0.0022624434389140274,Connection
ArrestsIndictmentsJustice,WARPIGmemes,0.002336448598130841,Connection
BannonWarRoom,SSG_Cue,0.0012583892617449664,Connection
SSG_Cue,mgshowchannel,0.007936507936507936,Connection
BannonWarRoom,wethepatriotsusa,0.00042517006802721087,Connection
epochtimes,wethepatriotsusa,0.000998502246630055,Connection
realKariLake,wethepatriotsusa,0.001838235294117647,Connection
PearFEED,wethepatriotsusa,0.0037174721189591076,Connection
ThePrisonersRecord,wethepatriotsusa,0.01834862385321101,Connection
PearFEED,ThePrisonersRecord,0.0031446540880503146,Connection
TheHighWire,theprofessorsrecord,0.0018867924528301887,Connection
CharlieKirk,followsthewhiterabbit,0.0022471910112359553,Connection
ConstitutionCowboy,realKariLake,0.001937984496124031,Connection
BannonWarRoom,ConstitutionCowboy,0.0004302925989672978,Connection
BrittRepublican,WeTheMedia,0.0079155672823219,Connection
BrittRepublican,theprofessorsrecord,0.0019267822736030828,Connection
BrittRepublican,GAelectionaudit,0.005376344086021506,Connection
epochtimes,robinmg,0.0019062142584826535,Connection
realKarliBonne,two_majors,0.0002449179524859172,Connection
infowarslive,two_majors,0.0036363636363636364,Connection
DrLynnFynn,followsthewhiterabbit,0.000966183574879227,Connection
DrLynnFynn,robinmg,0.0015105740181268882,Connection
Fighting4_AZ,loomeredofficial,0.002881844380403458,Connection
RSN04,studentsagainsttyrannyofficial,0.009174311926605505,Connection
pjwnews,studentsagainsttyrannyofficial,0.002798507462686567,Connection
Jack_Posobiec,RSN04,0.0015739769150052466,Connection
RSN04,realKarliBonne,0.0004928536224741252,Connection
RSN04,pjwnews,0.0019940179461615153,Connection
SamAdamZTN,covid19vaccinevictims,0.004098360655737705,Connection
GAelectionaudit,Vigilant_News,0.0032520325203252032,Connection
Vigilant_News,thepeoplesaudit,0.004155124653739612,Connection
HOTWisconsin,WisconsinAudit,0.005917159763313609,Connection
Jack_Posobiec,WisconsinAudit,0.0005277044854881266,Connection
HOTWisconsin,Jack_Posobiec,0.001953125,Connection
Davidscave,realKarliBonne,0.00024437927663734115,Connection
BannonWarRoom,Davidscave,0.0008428150021070375,Connection
realKarliBonne,tippingpointuk,0.00024752475247524753,Connection
Jack_Posobiec,tippingpointuk,0.0005293806246691371,Connection
KanekoaTheGreat,realKarliBonne,0.0004938271604938272,Connection
ArrestsIndictmentsJustice,KanekoaTheGreat,0.002421307506053269,Connection
AFPP_US,realKariLake,0.0037105751391465678,Connection
AFPP_US,theprofessorsrecord,0.0020491803278688526,Connection
AFPP_US,Fighting4_AZ,0.018518518518518517,Connection
Brandenburg4MI,nationalpulse,0.0013253810470510272,Connection
bubbakate,yuriwarnedus,0.015625,Connection
HuxDeluxe,yuriwarnedus,0.015625,Connection
BannonWarRoom,GeorgiaAudit,0.00042826552462526765,Connection
GeorgiaAudit,Jack_Posobiec,0.0005257623554153522,Connection
GAelectionaudit,WokeSocieties,0.008928571428571428,Connection
GeorgiaAudit,WokeSocieties,0.00909090909090909,Connection
GAelectionaudit,GeorgiaAudit,0.007042253521126761,Connection
RedPillDealer4833,candlesinthenight,0.0023446658851113715,Connection
jeffrey_peterson,loomeredofficial,0.003937007874015748,Connection
infowarslive,jeffrey_peterson,0.0018115942028985507,Connection
ArizonaAuditLiveFeeds,realKariLake,0.0017985611510791368,Connection
ArizonaAuditLiveFeeds,Fighting4_AZ,0.005555555555555556,Connection
AussieCossack,PatriotVoiceOfficial,0.0018018018018018018,Connection
CharlieKirk,dotconnectinganons,0.0038022813688212928,Connection
ausmed51,blacklistedresearch,0.023255813953488372,Connection
AmericasAuditForce,OffTheGridOfficial,0.012048192771084338,Connection
AussieCossack,EurasianChoice,0.004842615012106538,Connection
BrittRepublican,Jack_Posobiec,0.0025746652935118436,Connection
infowarslive,patriotforceca,0.0019267822736030828,Connection
ALoneRaccoon,CharlieKirk,0.002331002331002331,Connection
AussieCossack,grahamphillipsreportagerus,0.0044444444444444444,Connection
AussieCossack,realKarliBonne,0.0002346316283435007,Connection
realKarliBonne,takingTexasback,0.00024715768660405336,Connection
Jack_Posobiec,takingTexasback,0.0005277044854881266,Connection
HOTWisconsin,utahfreedomcoalition,0.0035087719298245615,Connection
freestatecolorado,utahfreedomcoalition,0.00546448087431694,Connection
NEVoterAccuracyProject,utahfreedomcoalition,0.007407407407407408,Connection
HOTWisconsin,freestatecolorado,0.004484304932735426,Connection
HOTWisconsin,NEVoterAccuracyProject,0.005714285714285714,Connection
NEVoterAccuracyProject,freestatecolorado,0.0136986301369863,Connection
realKarliBonne,unwashed2020,0.00024515812699190976,Connection
Jack_Posobiec,unwashed2020,0.0005186721991701245,Connection
UnityNewsNetwork,lauratowler,0.010416666666666666,Connection
WeTheMedia,robinmg,0.0010235414534288639,Connection
KayleighMcEnany7,Qrashthematrix,0.00034928396786587494,Connection
EternalMuscovite,martinezpolitix,0.011111111111111112,Connection
NevsChannel,theprofessorsrecord,0.007541478129713424,Connection
Cat_The_Great,joeoltmann,0.002197802197802198,Connection
CharlieKirk,NevsChannel,0.005836575875486381,Connection
ALoneRaccoon,GAelectionaudit,0.012244897959183673,Connection
GAelectionaudit,NevsChannel,0.006006006006006006,Connection
candlesinthenight,loomeredofficial,0.0036231884057971015,Connection
PepeMatter,TheWashingtonPundit,0.003937007874015748,Connection
PepeMatter,stormypatriotjoe21,0.006633499170812604,Connection
ALoneRaccoon,auditthevotepa,0.007407407407407408,Connection
auditthevotepa,epochtimes,0.001005530417295123,Connection
ArizonaRedRoots,utahfreedomcoalition,0.00625,Connection
theprofessorsrecord,utahfreedomcoalition,0.0017123287671232876,Connection
trooper_channel,veryreasonable,0.0010090817356205853,Connection
NTDNews,lifesitetelegram,0.06500328299409061,Connection
JuicyFruitForest,NTDNews,0.0011737089201877935,Connection
JuicyFruitForest,lifesitetelegram,0.0012594458438287153,Connection
JuicyFruitForest,epochtimes,0.0005035246727089627,Connection
AmericasAuditForce,NewMexicoAuditForce,0.03424657534246575,Connection
QNewsOfficialTV,piratejohn1,0.004357298474945534,Connection
piratejohn1,pjwnews,0.002583979328165375,Connection
Qrashthematrix,thepeoplesaudit,0.0009724473257698541,Connection
Jack_Posobiec,freestatecolorado,0.000513083632632119,Connection
freestatecolorado,nationalpulse,0.0006684491978609625,Connection
freestatecolorado,joeoltmann,0.006329113924050633,Connection
ArrestsIndictmentsJustice,freestatecolorado,0.0021645021645021645,Connection
redpillpharmacist,utahfreedomcoalition,0.001321003963011889,Connection
QNewsOfficialTV,dotconnectinganons,0.002457002457002457,Connection
ArrestsIndictmentsJustice,MichaelJLindell,0.0033222591362126247,Connection
MichaelJLindell,dotconnectinganons,0.004411764705882353,Connection
australiaforfreedom,epochtimes,0.0004574565416285453,Connection
australiaforfreedom,infowarslive,0.001388888888888889,Connection
realKarliBonne,wethepatriotsusa,0.0002457002457002457,Connection
Blazenherb,wethepatriotsusa,0.010526315789473684,Connection
Blazenherb,realKarliBonne,0.001463771651622347,Connection
PatriotVoiceOfficial,PearFEED,0.005272407732864675,Connection
realKarliBonne,whatskraken21,0.00024746349913387774,Connection
ElectionEducation,candlesinthenight,0.002702702702702703,Connection
ElectionEducation,EnochsNewsBlast,0.022727272727272728,Connection
candlesinthenight,thepeoplesaudit,0.0017241379310344827,Connection
EnochsNewsBlast,thepeoplesaudit,0.003937007874015748,Connection
EnochsNewsBlast,candlesinthenight,0.002770083102493075,Connection
ALoneRaccoon,freestatecolorado,0.00558659217877095,Connection
dotconnectinganons,patriotforceca,0.0020325203252032522,Connection
ArrestsIndictmentsJustice,patriotforceca,0.002421307506053269,Connection
TheHighWire,nationalpulse,0.0033333333333333335,Connection
TheHighWire,veryreasonable,0.0009775171065493646,Connection
ExtremeHealthRadio2,Qrashthematrix,0.0003505082369435682,Connection
TheHighWire,erinhealthnutnews,0.010810810810810811,Connection
FuryRoad_Intel,OffTheGridOfficial,0.011494252873563218,Connection
rockymountain_intel,saintharrison,0.02564102564102564,Connection
TEXASvsUSA,followsthewhiterabbit,0.001838235294117647,Connection
TEXASvsUSA,realKarliBonne,0.001708984375,Connection
IntelRepublic,westcoast_intel,0.005208333333333333,Connection
FollowTheData,HOTWisconsin,0.00546448087431694,Connection
ArrestsIndictmentsJustice,HOTWisconsin,0.0017730496453900709,Connection
ArrestsIndictmentsJustice,FollowTheData,0.002369668246445498,Connection
TheHighWire,redpillpharmacist,0.001422475106685633,Connection
ElectionFraud20_org,TruthHammer,0.00749063670411985,Connection
Qrashthematrix,awakened_144000,0.0006942034015966678,Connection
awakened_144000,stormypatriotjoe21,0.001949317738791423,Connection
MadisonCawthorn,QNewsOfficialTV,0.0012091898428053204,Connection
MurderTheMedia,shadowman_311,0.006535947712418301,Connection
EurasianChoice,PepeMatter,0.0031645569620253164,Connection
NTDNews,australiaforfreedom,0.0009505703422053232,Connection
HOTWisconsin,epochtimes,0.0014058106841611997,Connection
ElectionFraud20_org,MichiganAudit,0.014285714285714285,Connection
MadisonCawthorn,NevsChannel,0.0034482758620689655,Connection
MadisonCawthorn,RedPillDealer4833,0.0016806722689075631,Connection
AussieCossack,australiaforfreedom,0.0022988505747126436,Connection
auditthevotepa,electionintegrityinwashpa,0.058823529411764705,Connection
shadowman_311,threepn2,0.015625,Connection
PatriotArmy,Vigilant_News,0.0027100271002710027,Connection
PatriotArmy,nationalpulse,0.009569377990430622,Connection
TruthExtra,agentsoftruth,0.01282051282051282,Connection
RedPillDealer4833,agentsoftruth,0.0017331022530329288,Connection
RedPillDealer4833,TruthExtra,0.0019157088122605363,Connection
BannonWarRoom,SpecialQForces,0.00042069835927639884,Connection
ArrestsIndictmentsJustice,SpecialQForces,0.002188183807439825,Connection
Jack_Posobiec,News4AChange,0.0005254860746190226,Connection
robinmg,stormypatriotjoe21,0.0035335689045936395,Connection
madTparty,unwashed2020,0.017543859649122806,Connection
Brandenburg4MI,veryreasonable,0.0009718172983479105,Connection
pjwnews,worldwire,0.0009775171065493646,Connection
westcoast_intel,worldwire,0.004347826086956522,Connection
FollowTheData,epochtimes,0.0010035122930255895,Connection
FollowTheData,followsthewhiterabbit,0.0009551098376313276,Connection
FollowTheData,Vigilant_News,0.001968503937007874,Connection
QNewsOfficialTV,infowarslive,0.0008,Connection
UkPatriotsForFreedom,VoiceOfWales,0.009345794392523364,Connection
ArrestsIndictmentsJustice,ViroLIEgy,0.0022222222222222222,Connection
MarkFinchemAZ,PepeMatter,0.008,Connection
PepeMatter,QNewsOfficialTV,0.0011534025374855825,Connection
MarkFinchemAZ,QNewsOfficialTV,0.0013458950201884253,Connection
EurasianChoice,russiawaytogo,0.005076142131979695,Connection
AFPP_US,TheWashingtonPundit,0.012903225806451613,Connection
JennyBethM,trumprepublicans,0.0078125,Connection
CharlieKirk,JennyBethM,0.0029850746268656717,Connection
TheWashingtonPundit,infowarslive,0.0015698587127158557,Connection
realKariLake,theambermayshow,0.001893939393939394,Connection
CharlieKirk,theambermayshow,0.003076923076923077,Connection
EastApp,VoiceOfWales,0.00819672131147541,Connection
UnityNewsNetwork,VoiceOfWales,0.005291005291005291,Connection
PepeMatter,TruthHammer,0.006097560975609756,Connection
joeoltmann,patriotstreetfighter,0.002336448598130841,Connection
RedPillDealer4833,TheParanormiesPresent,0.0034965034965034965,Connection
TraditionalBritainGroup,dotconnectinganons,0.0008673026886383347,Connection
TraditionalBritainGroup,piratejohn1,0.0011750881316098707,Connection
dotconnectinganons,robinmg,0.0008818342151675485,Connection
dotconnectinganons,piratejohn1,0.0015174506828528073,Connection
ancreport,realKarliBonne,0.00024740227610094015,Connection
ancreport,infowarslive,0.00196078431372549,Connection
AltSkull48,Qrashthematrix,0.0006688963210702341,Connection
GaleDribblesHouseofWaxPolitics,midwest_intel,0.019230769230769232,Connection
MurderTheMedia,covid19vaccinevictims,0.0056022408963585435,Connection
erinhealthnutnews,infowarslive,0.0016,Connection
linuxgram,robinmg,0.0012376237623762376,Connection
BannonWarRoom,linuxgram,0.0004038772213247173,Connection
agentsoftruth,jeffrey_peterson,0.009009009009009009,Connection
TraditionalBritainGroup,yuriwarnedus,0.004160887656033287,Connection
canalartedaguerra,ilfrittomisto,0.011111111111111112,Connection
ilfrittomisto,madTparty,0.008403361344537815,Connection
canalartedaguerra,madTparty,0.00819672131147541,Connection
NEVoterAccuracyProject,TheWashingtonPundit,0.007042253521126761,Connection
ResistingThyLies,UnityNewsNetwork,0.0106951871657754,Connection
JAMESGODDARDNEWS2,saintharrison,0.034482758620689655,Connection
patriotforceca,thepeoplesaudit,0.004032258064516129,Connection
MadisonCawthorn,PatriotArmy,0.002976190476190476,Connection
BannonWarRoom,VoiceOfWales,0.00042069835927639884,Connection
NTDNews,Not_On_The_Beeb,0.0008658008658008658,Connection
Not_On_The_Beeb,realKariLake,0.0012062726176115801,Connection
EnochsNewsBlast,WeTheMedia,0.002932551319648094,Connection
EnochsNewsBlast,redpillpharmacist,0.0015337423312883436,Connection
ConservativeDaily,realKarliBonne,0.00024467824810374357,Connection
ConservativeDaily,theprofessorsrecord,0.0019646365422396855,Connection
ConservativeDaily,thepeoplesaudit,0.0035211267605633804,Connection
ConservativeDaily,Vigilant_News,0.001869158878504673,Connection
ConservativeDaily,GAelectionaudit,0.005681818181818182,Connection
ConservativeDaily,loomeredofficial,0.0038910505836575876,Connection
ConservativeDaily,veryreasonable,0.000998003992015968,Connection
GAelectionaudit,loomeredofficial,0.005934718100890208,Connection
GeoChem,australiaforfreedom,0.004273504273504274,Connection
TruthHammer,pjwnews,0.0016835016835016834,Connection
TheOchsReport,ThePrisonersRecord,0.011764705882352941,Connection
BrittRepublican,PatriotVoiceOfficial,0.002564102564102564,Connection
BrittRepublican,covid19vaccinevictims,0.0033222591362126247,Connection
Damhistory,ourwarstoday,0.07407407407407407,Connection
TheWashingtonPundit,mgshowchannel,0.010526315789473684,Connection
agentsoftruth,followsthewhiterabbit,0.0018315018315018315,Connection
QNewsOfficialTV,didyouknow_ink,0.0011312217194570137,Connection
MurderTheMedia,esotericvibes,0.008547008547008548,Connection
ALoneRaccoon,RedPillDealer4833,0.001589825119236884,Connection
Qrashthematrix,TheParanormiesPresent,0.0006868131868131869,Connection
ENDHUMANTRAFFICKING,jeffrey_peterson,0.004405286343612335,Connection
QNewsOfficialTV,TheWashingtonPundit,0.0011467889908256881,Connection
AmericasAuditForce,Qrashthematrix,0.0003427004797806717,Connection
AmericasAuditForce,ArrestsIndictmentsJustice,0.004273504273504274,Connection
HOTWisconsin,TruthHammer,0.0027247956403269754,Connection
awakened_144000,epochtimes,0.0004987531172069825,Connection
DoctorQsBoomBox,awakened_144000,0.0049261083743842365,Connection
PearFEED,awakened_144000,0.003703703703703704,Connection
SGTnewsNetwork,awakened_144000,0.01020408163265306,Connection
PatriotArmy,awakened_144000,0.0070921985815602835,Connection
ENDHUMANTRAFFICKING,awakened_144000,0.004672897196261682,Connection
FuryRoad_Intel,awakened_144000,0.009708737864077669,Connection
DoctorQsBoomBox,QNewsOfficialTV,0.0010940919037199124,Connection
FuryRoad_Intel,PearFEED,0.0032258064516129032,Connection
PatriotArmy,SGTnewsNetwork,0.0031446540880503146,Connection
QNewsOfficialTV,SGTnewsNetwork,0.0012360939431396785,Connection
ENDHUMANTRAFFICKING,SGTnewsNetwork,0.004016064257028112,Connection
FuryRoad_Intel,SGTnewsNetwork,0.007246376811594203,Connection
FuryRoad_Intel,PatriotArmy,0.0030959752321981426,Connection
FuryRoad_Intel,QNewsOfficialTV,0.0012285012285012285,Connection
ENDHUMANTRAFFICKING,FuryRoad_Intel,0.003937007874015748,Connection
DismantlingTheCabal,randomanonch1,0.005847953216374269,Connection
theprofessorsrecord,trooper_channel,0.002008032128514056,Connection
Mrswilkesmythvsreality,realKarliBonne,0.00024588148512417015,Connection
Mrswilkesmythvsreality,randomanonch1,0.031746031746031744,Connection
Mrswilkesmythvsreality,womanhate,0.008064516129032258,Connection
Mrswilkesmythvsreality,RedPillDealer4833,0.0018587360594795538,Connection
randomanonch1,realKarliBonne,0.0002453385672227674,Connection
realKarliBonne,womanhate,0.00024177949709864604,Connection
randomanonch1,womanhate,0.007518796992481203,Connection
RedPillDealer4833,randomanonch1,0.003663003663003663,Connection
RedPillDealer4833,womanhate,0.0049586776859504135,Connection
BannonWarRoom,TrumpChannel,0.0004297378599054577,Connection
TrumpChannel,lifesitetelegram,0.0012706480304955528,Connection
ByobluOfficial,NOZTLITALIA,0.003389830508474576,Connection
robinmg,studentsagainsttyrannyofficial,0.0026954177897574125,Connection
lifesitetelegram,thewowchannel,0.0012706480304955528,Connection
PatriotArmy,lifesitetelegram,0.001937984496124031,Connection
BannonWarRoom,NEVoterAccuracyProject,0.0004284490145672665,Connection
NEVoterAccuracyProject,theprofessorsrecord,0.002109704641350211,Connection
EurasianChoice,NewEasternOutlook,0.01,Connection
PearFEED,PepeMatter,0.0027548209366391185,Connection
KanekoaTheGreat,PepeMatter,0.007352941176470588,Connection
KanekoaTheGreat,PearFEED,0.008032128514056224,Connection
KanekoaTheGreat,dotconnectinganons,0.0020325203252032522,Connection
TEXASvsUSA,candlesinthenight,0.0024630541871921183,Connection
TEXASvsUSA,realKariLake,0.006980802792321117,Connection
TEXASvsUSA,stormypatriotjoe21,0.003683241252302026,Connection
