Id,Label,type,degree,closnesscentrality,betweenesscentrality,Authority,eigencentrality
1762725984,,User,1,0.295872,0,0.000992,0.001735
1650441075,,User,1,0.293095,0,0.000697,0.001212
1548871020,,User,1,0.321931,0,0.005679,0.010891
1591591159,,User,2,0.326512,0,0.006899,0.013061
5115287938,,User,1,0.321931,0,0.005679,0.010891
1451594862,,User,2,0.323527,0,0.00689,0.013302
1563599321,,User,2,0.327783,0,0.007104,0.014285
1541757671,,User,4,0.349104,0,0.013627,0.028867
1710116273,,User,1,0.321931,0,0.005679,0.010891
5225229461,,User,3,0.336146,0,0.009839,0.019605
1379631681,,User,1,0.306013,0,0.00122,0.00217
1395881824,,User,1,0.300203,0,0.001079,0.002125
1566032194,,User,8,0.356442,0,0.018105,0.03807
1650972440,,User,10,0.333174,0,0.009248,0.019354
SGTnewsNetwork,,Channel,116,0.408702,2122438.861915,0.048736,0.106387
1911308662,,User,5,0.3345,0,0.010201,0.020057
2113969982,,User,1,0.298882,0,0.001034,0.001888
1585454811,,User,3,0.323391,0,0.006991,0.013223
KanekoaTheGreat,,Channel,24,0.357872,228054.045335,0.021549,0.044242
1557703710,,User,1,0.301008,0,0.000837,0.002479
1718188815,,User,1,0.321701,0,0.003096,0.006674
1556109149,,User,1,0.321701,0,0.003096,0.006674
5716182982,,User,1,0.243156,0,0.000044,0.000286
findyourfriendspei,,Channel,70,0.321274,2147664.828356,0.003436,0.014643
64340398,,User,1,0.271299,0,0.0004,0.000675
1520432689,,User,2,0.305631,0,0.002285,0.004916
1559836683,,User,1,0.298882,0,0.001034,0.001888
1521980256,,User,1,0.298882,0,0.001034,0.001888
1582105733,,User,2,0.307333,0,0.002107,0.003543
5292333539,,User,1,0.291784,0,0.000887,0.001373
1927913803,,User,4,0.328513,0,0.008455,0.016201
1535267119,,User,1,0.308694,0,0.001417,0.002989
1645495039,,User,1,0.308694,0,0.001417,0.002989
1521408305,,User,1,0.28908,0,0.000612,0.001271
1560587417,,User,1,0.304956,0,0.001066,0.001606
1507308317,,User,2,0.306183,0,0.001759,0.002683
1565401792,,User,1,0.304956,0,0.001066,0.001606
1837979312,,User,1,0.303617,0,0.000864,0.002305
1726014445,,User,1,0.303617,0,0.000864,0.002305
2115796174,,User,3,0.328731,0,0.004977,0.01106
5764946544,,User,1,0.321931,0,0.005679,0.010891
1566930911,,User,1,0.321931,0,0.005679,0.010891
1540110004,,User,1,0.321931,0,0.005679,0.010891
5333226424,,User,1,0.666667,0,0,0.000113
SputnikInt,,Channel,2,1,1,0,0.000222
1508177422,,User,3,0.326788,0,0.004706,0.010756
1432024870,,User,3,0.326561,0,0.007358,0.014074
1298238372,,User,1,0.289562,0,0.000662,0.001103
1598971632,,User,1,0.289562,0,0.000662,0.001103
5146684806,,User,3,0.326191,0,0.008141,0.01633
1826854442,,User,3,0.322752,0,0.004246,0.009629
6284300018,,User,1,0.301008,0,0.000837,0.002479
1309885443,,User,1,0.301008,0,0.000837,0.002479
1689488383,,User,2,0.31633,0,0.002447,0.00515
1529246298,,User,4,0.340139,0,0.011403,0.022965
1580582999,,User,2,0.303186,0,0.001881,0.003141
1512150226,,User,1,0.295963,0,0.000889,0.001406
1594718146,,User,4,0.335222,0,0.010212,0.019949
1454060515,,User,4,0.324196,0,0.00497,0.010073
AuditWINews,,Channel,25,0.337447,328479.168193,0.010772,0.023254
1556566663,,User,1,0.321701,0,0.003096,0.006674
1428754415,,User,3,0.334738,0,0.007116,0.016447
1959419224,,User,1,0.321701,0,0.003096,0.006674
321009564,,User,3,0.312887,0,0.00252,0.004599
TheHighWire,,Channel,98,0.391014,1917138.163163,0.03631,0.082436
1547832917,,User,2,0.306753,0,0.001609,0.003082
1467120254,,User,8,0.354339,0,0.017984,0.037074
1514176543,,User,2,0.299376,0,0.001879,0.003108
1426076170,,User,4,0.33027,0,0.008881,0.017331
2139931279,,User,1,0.298882,0,0.001034,0.001888
5376391870,,User,1,0.298882,0,0.001034,0.001888
1558711841,,User,1,0.298882,0,0.001034,0.001888
1120408623,,User,1,0.31242,0,0.001171,0.003234
1607790457,,User,2,0.327956,0,0.003443,0.008922
1778671721,,User,1,0.31242,0,0.001171,0.003234
1381552451,,User,2,0.294467,0,0.00075,0.001721
informationliberation,,Channel,266,0.412678,8739276.915287,0.043927,0.117257
1547898495,,User,1,0.292127,0,0.000568,0.0012
971096454,,User,1,0.292127,0,0.000568,0.0012
1640561850,,User,2,0.320927,0,0.003615,0.007501
1630641368,,User,2,0.323253,0,0.00413,0.008562
1640142724,,User,2,0.321963,0,0.003557,0.009415
104784211,,User,2,1,0,0,0.000225
VerifyQus,,Channel,2,1,0,0,0.000225
anti_semitic,,Channel,2,1,0,0,0.000225
1966019683,,User,1,0.319953,0,0.002272,0.005688
1946353983,,User,2,0.32248,0,0.003689,0.008677
1510239378,,User,1,0.319953,0,0.002272,0.005688
1507036994,,User,3,0.299345,0,0.000989,0.003161
lauratowler,,Channel,81,0.339386,1336613.410698,0.008618,0.028439
markacollett,,Channel,105,0.346044,2593749.336194,0.013963,0.040521
567287465,,User,2,0.302677,0,0.001158,0.003211
AltSkull48,,Channel,191,0.388693,5777475.382452,0.035661,0.091415
1937041981,,User,1,0.298828,0,0.000697,0.002268
1505723742,,User,1,0.303352,0,0.001062,0.002563
1529816657,,User,1,0.321931,0,0.005679,0.010891
1622503691,,User,2,0.327783,0,0.007104,0.014285
331314630,,User,1,0.298828,0,0.000697,0.002268
982626027,,User,1,0.298828,0,0.000697,0.002268
6064305053,,User,2,0.311645,0,0.00229,0.004536
1729872925,,User,1,0.300203,0,0.001079,0.002125
1530674268,,User,1,0.300203,0,0.001079,0.002125
2099106642,,User,2,0.3083,0,0.002113,0.004013
1483970753,,User,1,0.319953,0,0.002272,0.005688
1442932087,,User,2,0.322923,0,0.003335,0.008251
1569643591,,User,1,0.321931,0,0.005679,0.010891
5540616307,,User,2,0.333308,0,0.008259,0.016504
5035964422,,User,1,0.321931,0,0.005679,0.010891
1564821656,,User,1,0.286183,0,0.000631,0.00111
856533989,,User,1,0.286183,0,0.000631,0.00111
248036079,,User,1,0.311958,0,0.001426,0.003394
1846944957,,User,3,0.339993,0,0.009377,0.019973
1933203985,,User,4,0.346313,0,0.012781,0.026572
409742541,,User,1,0.6,0,0,0.000114
armansu_live,,Channel,3,1,3,0,0.000332
5754817184,,User,1,0.6,0,0,0.000114
50499569,,User,1,0.6,0,0,0.000114
5905064701,,User,1,0.297446,0,0.000883,0.001486
6272607426,,User,1,0.297446,0,0.000883,0.001486
2093965247,,User,2,0.323515,0,0.006561,0.012377
1429488220,,User,2,0.317952,0,0.001718,0.004155
772703119,,User,1,0.31242,0,0.001171,0.003234
1435910132,,User,1,0.31242,0,0.001171,0.003234
1575199448,,User,3,0.340609,0,0.010531,0.022192
1812968173,,User,1,0.321931,0,0.005679,0.010891
1468821753,,User,2,0.329609,0,0.005676,0.012288
1552494543,,User,1,0.321701,0,0.003096,0.006674
1936322708,,User,1,0.321701,0,0.003096,0.006674
1511702223,,User,2,0.299216,0,0.001274,0.002273
1961559774,,User,1,0.305251,0,0.001017,0.00208
6744956905,,User,1,0.309532,0,0.00144,0.004159
6613381812,,User,1,0.309532,0,0.00144,0.004159
6350671881,,User,1,0.309532,0,0.00144,0.004159
1557280189,,User,5,0.333522,0,0.010222,0.019929
1510322628,,User,2,0.328327,0,0.007119,0.01505
1505488675,,User,1,0.321931,0,0.005679,0.010891
1546946903,,User,1,0.271299,0,0.0004,0.000675
1480705335,,User,1,0.303352,0,0.001062,0.002563
1690106087,,User,2,0.334838,0,0.008775,0.017566
1774616557,,User,2,0.330737,0,0.005368,0.012362
1547042589,,User,4,0.347722,0,0.012526,0.026413
466827578,,User,1,0.31242,0,0.001171,0.003234
1766449245,,User,3,0.329216,0,0.00815,0.016089
1552580837,,User,5,0.329335,0,0.00936,0.017413
1570926780,,User,1,0.321931,0,0.005679,0.010891
5296443480,,User,1,0.321931,0,0.005679,0.010891
1546896552,,User,3,0.33622,0,0.009995,0.019735
1506635816,,User,2,0.334838,0,0.008775,0.017566
6772858223,,User,1,0.308694,0,0.001417,0.002989
1565679423,,User,1,0.308694,0,0.001417,0.002989
1491314299,,User,1,0.319953,0,0.002272,0.005688
6449471937,,User,1,0.319953,0,0.002272,0.005688
1588555185,,User,2,0.322986,0,0.006291,0.012162
1551116925,,User,3,0.33622,0,0.009995,0.019735
1409407556,,User,2,0.334838,0,0.008775,0.017566
1732237151,,User,3,0.329916,0,0.004824,0.010862
1548855844,,User,1,0.298882,0,0.001034,0.001888
1345778129,,User,1,0.321931,0,0.005679,0.010891
2048151868,,User,1,0.321931,0,0.005679,0.010891
1536135159,,User,1,0.321931,0,0.005679,0.010891
1476867148,,User,2,0.311525,0,0.002254,0.004057
1297902647,,User,2,0.320927,0,0.003615,0.007501
1265567584,,User,1,0.289562,0,0.000662,0.001103
1568493815,,User,1,0.298882,0,0.001034,0.001888
1405379986,,User,1,0.305251,0,0.001017,0.00208
1956166742,,User,1,0.305251,0,0.001017,0.00208
5929224293,,User,3,0.324511,0,0.003634,0.009887
Targeted_Individuals,,Channel,18,0.341391,290344.340644,0.007282,0.021201
5411202279,,User,1,0.306013,0,0.00122,0.00217
1725279206,,User,2,0.334838,0,0.008775,0.017566
1579430454,,User,1,0.321701,0,0.003096,0.006674
1367567234,,User,4,0.336419,0,0.010404,0.020414
1759287977,,User,3,0.339764,0,0.00928,0.020543
1281292417,,User,1,0.300203,0,0.001079,0.002125
1695115911,,User,1,0.298882,0,0.001034,0.001888
1288876075,,User,1,0.24497,0,0.000066,0.000242
vaccinechoiceaustralia,,Channel,29,0.324447,519969.170877,0.005105,0.014598
1583450033,,User,1,0.287294,0,0.000643,0.001162
5090696508,,User,1,0.256083,0,0.00019,0.000343
takingTexasback,,Channel,15,0.344233,119314.475172,0.014708,0.03086
1567646917,,User,3,0.311849,0,0.002546,0.006015
1527253180,,User,1,0.308694,0,0.001417,0.002989
6963027300,,User,1,0.309532,0,0.00144,0.004159
456600493,,User,1,0.309532,0,0.00144,0.004159
6752406937,,User,1,0.309532,0,0.00144,0.004159
1436342696,,User,4,0.329163,0,0.008917,0.01675
1502326335,,User,3,0.33762,0,0.010026,0.020594
1463906188,,User,6,0.323322,0,0.005398,0.010278
6450857452,,User,3,0.308385,0,0.001449,0.003884
1627152199,,User,1,0.293095,0,0.000697,0.001212
1554375303,,User,1,0.293095,0,0.000697,0.001212
1340111494,,User,1,0.319682,0,0.002523,0.007527
1939654380,,User,1,0.319682,0,0.002523,0.007527
1540377731,,User,1,0.319682,0,0.002523,0.007527
1515855398,,User,2,0.321963,0,0.003557,0.009415
1955482365,,User,12,0.315138,0,0.009043,0.015007
Brandenburg4MI,,Channel,109,0.386478,2463213.012658,0.036523,0.081319
1437908758,,User,4,0.324914,0,0.00816,0.015151
1571046780,,User,1,0.287294,0,0.000643,0.001162
6674507258,,User,4,0.325812,0,0.005943,0.011963
1570497598,,User,9,0.339522,0,0.011057,0.023863
KayleighMcEnany7,,Channel,26,0.359477,458572.61696,0.0158,0.039154
1591380007,,User,1,0.321931,0,0.005679,0.010891
1753126254,,User,2,0.326512,0,0.006899,0.013061
1559525219,,User,1,0.321931,0,0.005679,0.010891
1559577338,,User,1,0.301086,0,0.001064,0.002039
2090718423,,User,3,0.336006,0,0.009901,0.019608
1569443317,,User,1,0.295693,0,0.00075,0.0011
6989956342,,User,1,0.252193,0,0.000144,0.000324
exposingthelies,,Channel,36,0.337241,752759.815766,0.011169,0.025359
6603574124,,User,1,0.252193,0,0.000144,0.000324
6361592535,,User,1,0.252193,0,0.000144,0.000324
5751505427,,User,2,0.32492,0,0.004347,0.009703
1501200513,,User,1,0.301123,0,0.001251,0.003028
1427542647,,User,2,0.302716,0,0.001569,0.002815
1650859050,,User,2,0.298746,0,0.00152,0.002516
1897449949,,User,1,0.321931,0,0.005679,0.010891
6944499739,,User,1,0.309532,0,0.00144,0.004159
6733105368,,User,1,0.309532,0,0.00144,0.004159
5041926193,,User,2,0.330737,0,0.005368,0.012362
1624020861,,User,1,0.300203,0,0.001079,0.002125
1569975450,,User,1,0.300203,0,0.001079,0.002125
1607626823,,User,1,0.300203,0,0.001079,0.002125
1597844277,,User,1,0.304956,0,0.001066,0.001606
1515764892,,User,4,0.334571,0,0.006973,0.01632
Richardcitizenjournalists,,Channel,37,0.370154,659395.25274,0.022327,0.051425
1598093068,,User,2,0.314701,0,0.00246,0.005281
6577842394,,User,1,0.298882,0,0.001034,0.001888
1597788690,,User,3,0.30331,0,0.002262,0.003512
1576083124,,User,2,0.302716,0,0.001569,0.002815
5756745615,,User,1,0.268381,0,0.000385,0.00089
1583822993,,User,1,0.268381,0,0.000385,0.00089
1053545820,,User,1,0.31242,0,0.001171,0.003234
5361756530,,User,1,0.31242,0,0.001171,0.003234
790908239,,User,1,0.31242,0,0.001171,0.003234
1529355107,,User,2,0.314992,0,0.002488,0.005957
707568806,,User,1,0.303352,0,0.001062,0.002563
1522968764,,User,1,0.303352,0,0.001062,0.002563
1564329906,,User,3,0.323421,0,0.004394,0.009923
1440709147,,User,1,0.319953,0,0.002272,0.005688
1566208494,,User,7,0.324868,0,0.005881,0.011876
723719512,,User,1,0.289562,0,0.000662,0.001103
1612405131,,User,3,0.312238,0,0.002212,0.004128
theambermayshow,,Channel,19,0.325702,421035.748244,0.005984,0.013441
955088544,,User,1,0.6,0,0,0.000114
escleaks,,Channel,3,1,3,0,0.000332
1030290922,,User,1,0.6,0,0,0.000114
587005136,,User,1,0.6,0,0,0.000114
5068383798,,User,2,0.303644,0,0.001797,0.003064
1508788309,,User,1,0.302046,0,0.001103,0.001987
1422971821,,User,1,0.302046,0,0.001103,0.001987
1563654504,,User,1,0.28908,0,0.000612,0.001271
1510675040,,User,2,0.310324,0,0.002029,0.00426
1594032745,,User,2,0.32248,0,0.003689,0.008677
1011839846,,User,1,0.666667,0,0,0.000113
tkrofficial,,Channel,2,1,1,0,0.000222
1189639804,,User,1,0.666667,0,0,0.000113
1950119543,,User,4,0.307713,0,0.002756,0.004532
1667329862,,User,1,0.321701,0,0.003096,0.006674
1574831840,,User,4,0.337077,0,0.010902,0.02149
1511563741,,User,1,0.283496,0,0.000596,0.000924
1448864597,,User,1,0.666667,0,0,0.000113
forumcommissionecovid,,Channel,2,1,1,0,0.000222
1591299307,,User,1,0.319682,0,0.002523,0.007527
1482662212,,User,2,0.336347,0,0.008202,0.018418
1412715485,,User,1,0.303352,0,0.001062,0.002563
1469732291,,User,2,0.306793,0,0.001257,0.00305
1571132616,,User,2,0.314992,0,0.002479,0.005552
1728089538,,User,1,0.303352,0,0.001062,0.002563
1557294799,,User,1,0.302046,0,0.001103,0.001987
1314951693,,User,1,0.293095,0,0.000697,0.001212
1577708817,,User,2,0.334838,0,0.008775,0.017566
1716989741,,User,1,0.321931,0,0.005679,0.010891
1525011142,,User,1,0.321931,0,0.005679,0.010891
1632427297,,User,1,0.321931,0,0.005679,0.010891
1533170825,,User,1,0.302046,0,0.001103,0.001987
1543365655,,User,1,0.302046,0,0.001103,0.001987
1583637497,,User,3,0.305438,0,0.002826,0.004954
1487028295,,User,2,0.334838,0,0.008775,0.017566
1550457376,,User,1,0.321931,0,0.005679,0.010891
1599264967,,User,3,0.331141,0,0.006711,0.014175
1866654080,,User,5,0.329397,0,0.00732,0.015365
1503411495,,User,2,0.323226,0,0.006805,0.012933
1419066976,,User,1,0.321931,0,0.005679,0.010891
1672572706,,User,2,0.324526,0,0.004175,0.008799
1217355545,,User,1,0.300203,0,0.001079,0.002125
1995708315,,User,3,0.316054,0,0.00198,0.005894
1671386015,,User,4,0.303247,0,0.00157,0.00423
madTparty,,Channel,111,0.386409,4492844.130832,0.028188,0.072582
whitelaborstrikeww,,Channel,145,0.367596,3365103.196717,0.025188,0.064277
5162788038,,User,1,0.298828,0,0.000697,0.002268
1425735891,,User,1,0.278813,0,0.000464,0.000874
1181039572,,User,2,0.322142,0,0.003659,0.007738
1485930402,,User,1,0.300203,0,0.001079,0.002125
1625245676,,User,1,0.300203,0,0.001079,0.002125
1083970835,,User,1,0.303617,0,0.000864,0.002305
1383027408,,User,1,0.303617,0,0.000864,0.002305
6498570360,,User,1,0.287294,0,0.000643,0.001162
5598492970,,User,5,0.311511,0,0.004258,0.007117
1527186784,,User,2,0.303644,0,0.001797,0.003064
1333765041,,User,1,0.302046,0,0.001103,0.001987
1695217758,,User,2,0.311394,0,0.002284,0.004209
1846325782,,User,1,0.301086,0,0.001064,0.002039
1560786302,,User,6,0.347125,0,0.012941,0.028182
6273249967,,User,1,0.287294,0,0.000643,0.001162
1525068077,,User,1,0.289562,0,0.000662,0.001103
177696690,,User,1,0.21212,0,0.000005,0.000391
893353729,,User,1,0.21212,0,0.000005,0.000391
6533831307,,User,1,0.21212,0,0.000005,0.000391
1570614456,,User,3,0.333506,0,0.007398,0.015505
1738037385,,User,2,0.312437,0,0.001769,0.00355
1949668523,,User,2,0.299985,0,0.001142,0.002646
1914086027,,User,3,0.336006,0,0.009901,0.019608
6475805856,,User,1,0.305251,0,0.001017,0.00208
1471496754,,User,1,0.305251,0,0.001017,0.00208
1551599668,,User,3,0.312665,0,0.002898,0.005168
1597286817,,User,1,0.321931,0,0.005679,0.010891
5616021070,,User,3,0.328337,0,0.007817,0.015292
1575444698,,User,3,0.313437,0,0.002942,0.005637
1591507576,,User,9,0.330829,0,0.010777,0.020796
1537118520,,User,3,0.31945,0,0.003757,0.008794
1579858637,,User,1,0.30259,0,0.001101,0.002173
1584115614,,User,2,0.304231,0,0.001806,0.003419
5915647621,,User,2,0.304231,0,0.001806,0.003419
1803244491,,User,5,0.33325,0,0.007814,0.016598
1500467062,,User,1,0.321701,0,0.003096,0.006674
5985209443,,User,1,0.321701,0,0.003096,0.006674
1699154470,,User,1,0.298882,0,0.001034,0.001888
1527264762,,User,2,0.263214,0,0.000299,0.001107
733856103,,User,2,0.327956,0,0.003443,0.008922
1268780226,,User,2,0.315501,0,0.00172,0.004614
1610479641,,User,1,0.31242,0,0.001171,0.003234
1567032303,,User,2,0.305965,0,0.001002,0.00263
508554139,,User,2,0.285751,0,0.000502,0.00107
studentsagainsttyrannyofficial,,Channel,122,0.383956,3006431.093059,0.028251,0.072614
1956925875,,User,3,0.329004,0,0.007845,0.01467
1406610451,,User,1,0.304956,0,0.001066,0.001606
1462970724,,User,1,0.304956,0,0.001066,0.001606
1452017951,,User,4,0.327295,0,0.006113,0.012793
1076387055,,User,1,0.308694,0,0.001417,0.002989
6525371749,,User,1,0.308694,0,0.001417,0.002989
6270454320,,User,1,1,0,0,0.000111
ilcanarinonellaminieradicarbone,,Channel,1,1,0,0,0.000111
1509439662,,User,4,0.30839,0,0.003416,0.005599
1511309638,,User,3,0.31015,0,0.003085,0.005952
6421787684,,User,1,0.287294,0,0.000643,0.001162
1435635737,,User,1,0.290299,0,0.0008,0.001191
1567198750,,User,1,0.290299,0,0.0008,0.001191
1565675873,,User,5,0.339383,0,0.012133,0.024136
1591731016,,User,1,0.306013,0,0.00122,0.00217
1147970751,,User,3,0.324329,0,0.00424,0.010561
1485699719,,User,2,0.32661,0,0.003948,0.010921
1573609792,,User,1,0.311958,0,0.001426,0.003394
1151092698,,User,2,0.31193,0,0.001831,0.004194
1618431045,,User,1,0.321931,0,0.005679,0.010891
1594179826,,User,4,0.331529,0,0.009105,0.017408
6537411472,,User,4,0.326386,0,0.004744,0.0109
1870972918,,User,3,0.324523,0,0.005116,0.010175
1355204665,,User,1,0.298882,0,0.001034,0.001888
1529077448,,User,3,0.323861,0,0.007602,0.014184
1576829126,,User,1,0.298882,0,0.001034,0.001888
1304383191,,User,1,0.268325,0,0.000376,0.000664
182768905,,User,1,0.268325,0,0.000376,0.000664
1643666044,,User,1,0.308694,0,0.001417,0.002989
159612453,,User,1,0.268474,0,0.000378,0.000683
687278114,,User,1,0.268474,0,0.000378,0.000683
488228892,,User,1,0.268474,0,0.000378,0.000683
1927488286,,User,1,0.305251,0,0.001017,0.00208
5043540445,,User,1,0.298882,0,0.001034,0.001888
1547083971,,User,1,0.321931,0,0.005679,0.010891
1638341130,,User,1,0.321931,0,0.005679,0.010891
1578284529,,User,2,0.333308,0,0.008259,0.016504
1898449672,,User,2,0.286207,0,0.00077,0.001411
1457552733,,User,1,0.286183,0,0.000631,0.00111
1486774440,,User,1,0.302756,0,0.001211,0.002411
894225762,,User,2,0.307929,0,0.002245,0.004299
598234555,,User,1,0.149425,0,0,0.000414
blognot,,Channel,162,0.175674,5448530,0,0.018457
120025072,,User,1,0.149425,0,0,0.000414
183653077,,User,1,0.149425,0,0,0.000414
889601901,,User,2,0.3134,0,0.001265,0.003589
ResistingThyLies,,Channel,71,0.3307,1252045.192264,0.007306,0.02441
1317273060,,User,1,0.31242,0,0.001171,0.003234
1970002367,,User,1,0.31242,0,0.001171,0.003234
6037637209,,User,1,0.298882,0,0.001034,0.001888
1965962646,,User,3,0.325842,0,0.007814,0.014952
1583184115,,User,3,0.306512,0,0.002733,0.004835
1038847591,,User,4,0.347177,0,0.012424,0.027135
1379682353,,User,3,0.325233,0,0.005239,0.010797
1484057197,,User,3,0.314812,0,0.003481,0.006736
1881619458,,User,1,0.300203,0,0.001079,0.002125
2029801469,,User,1,0.290299,0,0.0008,0.001191
1524230854,,User,1,0.319953,0,0.002272,0.005688
6237573094,,User,1,0.287294,0,0.000643,0.001162
5832221481,,User,3,0.336921,0,0.007949,0.017975
