source,target,type
1451457129,BannonWarRoom,Reply
1524187274,BannonWarRoom,Reply
1589595894,Qrashthematrix,Reply
1469931068,Qrashthematrix,Reply
1694019346,Qrashthematrix,Reply
1606913012,QNewsOfficialTV,Reply
1506336060,realKarliBonne,Reply
1506336060,realKarliBonne,Reply
1562508874,realKarliBonne,Reply
1793092752,realKarliBonne,Reply
1527022799,BannonWarRoom,Reply
1697203153,BannonWarRoom,Reply
1589359508,BannonWarRoom,Reply
1306772128,WWG1WGAWORLDWIDE,Reply
5255161138,Jack_Posobiec,Reply
1427841124,Jack_Posobiec,Reply
1509179394,Jack_Posobiec,Reply
1596668071,westcoast_intel,Reply
1982440281,TEXASvsUSA,Reply
6205621976,TEXASvsUSA,Reply
5896339188,WWG1WGAWORLDWIDE,Reply
1108225545,WWG1WGAWORLDWIDE,Reply
1524889258,realKarliBonne,Reply
1562188197,realKarliBonne,Reply
1547135930,realKarliBonne,Reply
619113562,ByobluOfficial,Reply
661429602,ByobluOfficial,Reply
5680157568,ByobluOfficial,Reply
508262900,ByobluOfficial,Reply
1457128568,ByobluOfficial,Reply
1457128568,ByobluOfficial,Reply
1457128568,ByobluOfficial,Reply
1572222218,DismantlingTheCabal,Reply
1572222218,DismantlingTheCabal,Reply
1572222218,DismantlingTheCabal,Reply
1572222218,DismantlingTheCabal,Reply
1502614757,followsthewhiterabbit,Reply
6069699637,Jack_Posobiec,Reply
5664520723,Jack_Posobiec,Reply
1613374216,Jack_Posobiec,Reply
1613374216,DoctorQsBoomBox,Reply
1613374216,dotconnectinganons,Reply
2020873895,Qrashthematrix,Reply
6161681160,Qrashthematrix,Reply
1606215722,NTDNews,Reply
1594006754,realKarliBonne,Reply
1581739433,SpecialQForces,Reply
1502961590,realKarliBonne,Reply
1596502972,realKarliBonne,Reply
1547686320,Qrashthematrix,Reply
1557552427,Qrashthematrix,Reply
1406455421,Qrashthematrix,Reply
6980775851,Jack_Posobiec,Reply
1512511969,Jack_Posobiec,Reply
1089812180,Jack_Posobiec,Reply
1376348952,lifesitetelegram,Reply
5742358074,NevsChannel,Reply
5742358074,NevsChannel,Reply
1570126790,lifesitetelegram,Reply
6828081401,lifesitetelegram,Reply
1592699818,pjwnews,Reply
1491613651,pjwnews,Reply
1491613651,pjwnews,Reply
1491613651,pjwnews,Reply
1556729207,veryreasonable,Reply
1720240786,veryreasonable,Reply
1637384193,BannonWarRoom,Reply
1527300995,BannonWarRoom,Reply
1551820677,TruthHammer,Reply
7260671805,TruthHammer,Reply
1033601725,realKariLake,Reply
1788267554,realKariLake,Reply
1572080444,realKariLake,Reply
7149527865,lifesitetelegram,Reply
1517718161,realKariLake,Reply
1782284675,realKariLake,Reply
1521999359,realKariLake,Reply
1460637280,thepeoplesaudit,Reply
1609976636,theprofessorsrecord,Reply
6424780176,realKarliBonne,Reply
1170266468,realKarliBonne,Reply
1568644764,realKarliBonne,Reply
7499781244,BannonWarRoom,Reply
1522687988,lifesitetelegram,Reply
1522687988,lifesitetelegram,Reply
1797237474,QNewsOfficialTV,Reply
6367331162,QNewsOfficialTV,Reply
1402175324,QNewsOfficialTV,Reply
1556032385,Qrashthematrix,Reply
1132012653,lifesitetelegram,Reply
1466188801,Qrashthematrix,Reply
1466188801,Qrashthematrix,Reply
1455747677,Qrashthematrix,Reply
1203188975,QNewsOfficialTV,Reply
5272981281,EurasianChoice,Reply
1522001865,EurasianChoice,Reply
7002557012,EurasianChoice,Reply
1379703996,covid19vaccinevictims,Reply
1028079445,covid19vaccinevictims,Reply
5713410097,covid19vaccinevictims,Reply
1335220016,Qrashthematrix,Reply
5956769628,QNewsOfficialTV,Reply
1677170969,followsthewhiterabbit,Reply
5418417022,followsthewhiterabbit,Reply
1594101708,pjwnews,Reply
684143752,pjwnews,Reply
1490701638,RedPillDealer4833,Reply
1511996001,theprofessorsrecord,Reply
1512518812,theprofessorsrecord,Reply
1651569628,theprofessorsrecord,Reply
1546539924,candlesinthenight,Reply
1546539924,candlesinthenight,Reply
1514328536,candlesinthenight,Reply
1514328536,candlesinthenight,Reply
6867076570,candlesinthenight,Reply
6867076570,candlesinthenight,Reply
1570505463,DoctorQsBoomBox,Reply
1939471890,QNewsOfficialTV,Reply
1939471890,QNewsOfficialTV,Reply
1939471890,QNewsOfficialTV,Reply
1939471890,QNewsOfficialTV,Reply
1311402969,lifesitetelegram,Reply
1528417134,ArrestsIndictmentsJustice,Reply
714117573,Not_On_The_Beeb,Reply
1738037385,Not_On_The_Beeb,Reply
1738037385,Not_On_The_Beeb,Reply
1738037385,Not_On_The_Beeb,Reply
1539420254,BannonWarRoom,Reply
1426343689,BannonWarRoom,Reply
1426343689,BannonWarRoom,Reply
1581707640,BannonWarRoom,Reply
1727153731,covid19vaccinevictims,Reply
1691155890,covid19vaccinevictims,Reply
1671767113,covid19vaccinevictims,Reply
1558051672,theprofessorsrecord,Reply
1733092012,theprofessorsrecord,Reply
1572848470,theprofessorsrecord,Reply
1581442910,ALoneRaccoon,Reply
5068383798,ALoneRaccoon,Reply
2039272899,infowarslive,Reply
1562031936,BannonWarRoom,Reply
1598280205,BannonWarRoom,Reply
1573794572,infowarslive,Reply
1648224820,infowarslive,Reply
1514884695,infowarslive,Reply
1563113736,QNewsOfficialTV,Reply
7053456228,PatriotArmy,Reply
5834754607,covid19vaccinevictims,Reply
1585085823,covid19vaccinevictims,Reply
1555136254,covid19vaccinevictims,Reply
1959034218,Qrashthematrix,Reply
1791566996,Qrashthematrix,Reply
1520692727,Qrashthematrix,Reply
1369809134,erinhealthnutnews,Reply
1369809134,erinhealthnutnews,Reply
2002994298,erinhealthnutnews,Reply
2002994298,erinhealthnutnews,Reply
5233955936,erinhealthnutnews,Reply
5233955936,erinhealthnutnews,Reply
5916495500,NoVaccineCoercion,Reply
6946302900,followsthewhiterabbit,Reply
6946302900,followsthewhiterabbit,Reply
1756075115,QNewsOfficialTV,Reply
1420952111,infowarslive,Reply
1420952111,infowarslive,Reply
1420952111,infowarslive,Reply
1420952111,infowarslive,Reply
1420952111,infowarslive,Reply
1613922652,infowarslive,Reply
1563539046,infowarslive,Reply
1567873970,Qrashthematrix,Reply
1966341269,Qrashthematrix,Reply
1552391408,Qrashthematrix,Reply
7123034261,Not_On_The_Beeb,Reply
1818766553,Not_On_The_Beeb,Reply
1818766553,Not_On_The_Beeb,Reply
1512288339,Qrashthematrix,Reply
6895898412,QNewsOfficialTV,Reply
1665750033,Qrashthematrix,Reply
1665750033,Qrashthematrix,Reply
5591691769,Qrashthematrix,Reply
5082457913,Not_On_The_Beeb,Reply
1431850117,Not_On_The_Beeb,Reply
5052839365,Qrashthematrix,Reply
1476971555,Qrashthematrix,Reply
1476971555,Qrashthematrix,Reply
1749101732,Qrashthematrix,Reply
2123060722,QNewsOfficialTV,Reply
1908500192,QNewsOfficialTV,Reply
1908500192,QNewsOfficialTV,Reply
1908500192,QNewsOfficialTV,Reply
1908500192,QNewsOfficialTV,Reply
5390964245,infowarslive,Reply
5390964245,infowarslive,Reply
1569493807,Qrashthematrix,Reply
5426014888,Owen_Shroyer,Reply
6818361937,Owen_Shroyer,Reply
1402201280,infowarslive,Reply
1568339522,BannonWarRoom,Reply
1568339522,BannonWarRoom,Reply
2019731562,BannonWarRoom,Reply
2019731562,BannonWarRoom,Reply
1511922868,BannonWarRoom,Reply
1558712639,Qrashthematrix,Reply
942792727,Qrashthematrix,Reply
1563815279,Qrashthematrix,Reply
5443057960,pjwnews,Reply
1669635993,QNewsOfficialTV,Reply
1669635993,QNewsOfficialTV,Reply
6118197065,Not_On_The_Beeb,Reply
1691028119,piratejohn1,Reply
893661894,VoiceOfWales,Reply
1612768409,VoiceOfWales,Reply
304220834,VoiceOfWales,Reply
304220834,pjwnews,Reply
304220834,pjwnews,Reply
304220834,pjwnews,Reply
304220834,pjwnews,Reply
304220834,pjwnews,Reply
304220834,pjwnews,Reply
1654064227,lifesitetelegram,Reply
1322428322,agentsoftruth,Reply
1604636018,agentsoftruth,Reply
5473977306,robinmg,Reply
6791165587,LiveFreeOrDie_au_nz,Reply
6984570648,LiveFreeOrDie_au_nz,Reply
6112576170,Qrashthematrix,Reply
1569300006,Qrashthematrix,Reply
1699899515,Qrashthematrix,Reply
1597572597,Qrashthematrix,Reply
1531499954,realKariLake,Reply
6478908575,lifesitetelegram,Reply
6478908575,lifesitetelegram,Reply
6445805864,NTDNews,Reply
5746863103,PatriotArmy,Reply
1590207971,NTDNews,Reply
1583438113,NTDNews,Reply
1524071014,realKarliBonne,Reply
2066785843,realKarliBonne,Reply
1445469087,realKarliBonne,Reply
7891298047,realKariLake,Reply
1139385311,Fighting4_AZ,Reply
1139385311,Fighting4_AZ,Reply
1527335439,infowarslive,Reply
1527335439,infowarslive,Reply
1860385862,realKarliBonne,Reply
1860385862,realKarliBonne,Reply
1860385862,realKarliBonne,Reply
1507483259,realKarliBonne,Reply
1507483259,realKarliBonne,Reply
1507483259,realKarliBonne,Reply
1575066588,realKarliBonne,Reply
1575066588,realKarliBonne,Reply
1575066588,realKarliBonne,Reply
1594722788,candlesinthenight,Reply
1594722788,candlesinthenight,Reply
1594722788,candlesinthenight,Reply
1696793935,candlesinthenight,Reply
1696793935,candlesinthenight,Reply
1696793935,candlesinthenight,Reply
1739984955,candlesinthenight,Reply
1739984955,candlesinthenight,Reply
1739984955,candlesinthenight,Reply
1576083124,HOTWisconsin,Reply
1576083124,HOTWisconsin,Reply
1576083124,HOTWisconsin,Reply
1623716827,ausmed51,Reply
1623716827,ausmed51,Reply
1623716827,ausmed51,Reply
1908918251,ausmed51,Reply
1908918251,ausmed51,Reply
1908918251,ausmed51,Reply
1529571340,NTDNews,Reply
1529571340,NTDNews,Reply
1529571340,NTDNews,Reply
1529571340,NTDNews,Reply
1529571340,NTDNews,Reply
987600984,pjwnews,Reply
987600984,pjwnews,Reply
987600984,pjwnews,Reply
1581479485,pjwnews,Reply
1581479485,pjwnews,Reply
1581479485,pjwnews,Reply
1303590940,Qrashthematrix,Reply
1303590940,Qrashthematrix,Reply
1303590940,Qrashthematrix,Reply
1746454350,Qrashthematrix,Reply
1746454350,Qrashthematrix,Reply
1746454350,Qrashthematrix,Reply
1746454350,Qrashthematrix,Reply
1746454350,Qrashthematrix,Reply
1746454350,Qrashthematrix,Reply
1511553194,Qrashthematrix,Reply
1511553194,Qrashthematrix,Reply
1511553194,Qrashthematrix,Reply
1449924401,NTDNews,Reply
1449924401,NTDNews,Reply
1449924401,NTDNews,Reply
1593536965,NTDNews,Reply
1593536965,NTDNews,Reply
1593536965,NTDNews,Reply
7143184830,pjwnews,Reply
7143184830,pjwnews,Reply
7143184830,pjwnews,Reply
7143184830,pjwnews,Reply
754664359,pjwnews,Reply
754664359,pjwnews,Reply
754664359,pjwnews,Reply
1593740013,Qrashthematrix,Reply
1593740013,Qrashthematrix,Reply
1593740013,Qrashthematrix,Reply
1554886682,Qrashthematrix,Reply
1554886682,Qrashthematrix,Reply
1554886682,Qrashthematrix,Reply
1505089480,Qrashthematrix,Reply
1505089480,Qrashthematrix,Reply
1505089480,Qrashthematrix,Reply
1534484566,QNewsOfficialTV,Reply
1534484566,QNewsOfficialTV,Reply
1534484566,QNewsOfficialTV,Reply
5057890597,QNewsOfficialTV,Reply
5057890597,QNewsOfficialTV,Reply
5057890597,QNewsOfficialTV,Reply
1487798471,QNewsOfficialTV,Reply
1487798471,QNewsOfficialTV,Reply
1487798471,QNewsOfficialTV,Reply
5591735214,PatriotArmy,Reply
5591735214,PatriotArmy,Reply
5591735214,PatriotArmy,Reply
5055517159,TraditionalBritainGroup,Reply
5055517159,TraditionalBritainGroup,Reply
5055517159,TraditionalBritainGroup,Reply
862795390,TraditionalBritainGroup,Reply
862795390,TraditionalBritainGroup,Reply
862795390,TraditionalBritainGroup,Reply
1477541330,RedPillDealer4833,Reply
1477541330,RedPillDealer4833,Reply
1477541330,RedPillDealer4833,Reply
1785537888,pjwnews,Reply
1785537888,pjwnews,Reply
1785537888,pjwnews,Reply
1616706557,pjwnews,Reply
1616706557,pjwnews,Reply
1616706557,pjwnews,Reply
1976086218,QNewsOfficialTV,Reply
1976086218,QNewsOfficialTV,Reply
1976086218,QNewsOfficialTV,Reply
1508031886,Fighting4_AZ,Reply
1508031886,Fighting4_AZ,Reply
1508031886,Fighting4_AZ,Reply
1508031886,Fighting4_AZ,Reply
1508031886,Fighting4_AZ,Reply
7203791992,realKarliBonne,Reply
7203791992,realKarliBonne,Reply
7203791992,realKarliBonne,Reply
6461232220,whitelaborstrikeww,Reply
6461232220,whitelaborstrikeww,Reply
6461232220,whitelaborstrikeww,Reply
1529975747,BannonWarRoom,Reply
1529975747,BannonWarRoom,Reply
1529975747,BannonWarRoom,Reply
1437049104,BannonWarRoom,Reply
1437049104,BannonWarRoom,Reply
1437049104,BannonWarRoom,Reply
1534189293,realKarliBonne,Reply
1534189293,realKarliBonne,Reply
1534189293,realKarliBonne,Reply
2049718825,realKarliBonne,Reply
2049718825,realKarliBonne,Reply
2049718825,realKarliBonne,Reply
1160990483,Qrashthematrix,Reply
1160990483,Qrashthematrix,Reply
1160990483,Qrashthematrix,Reply
1507526563,Qrashthematrix,Reply
1507526563,Qrashthematrix,Reply
1507526563,Qrashthematrix,Reply
5951293860,Qrashthematrix,Reply
5951293860,Qrashthematrix,Reply
5951293860,Qrashthematrix,Reply
6290867212,infowarslive,Reply
6290867212,infowarslive,Reply
6290867212,infowarslive,Reply
6381258808,dotconnectinganons,Reply
6381258808,dotconnectinganons,Reply
6381258808,dotconnectinganons,Reply
1617358470,Blazenherb,Reply
1617358470,Blazenherb,Reply
1617358470,Blazenherb,Reply
6416911423,QNewsOfficialTV,Reply
6416911423,QNewsOfficialTV,Reply
6416911423,QNewsOfficialTV,Reply
6833892932,QNewsOfficialTV,Reply
6833892932,QNewsOfficialTV,Reply
6833892932,QNewsOfficialTV,Reply
1947644526,QNewsOfficialTV,Reply
1947644526,QNewsOfficialTV,Reply
1947644526,QNewsOfficialTV,Reply
1349301146,QNewsOfficialTV,Reply
1349301146,QNewsOfficialTV,Reply
1349301146,QNewsOfficialTV,Reply
1510494957,realKarliBonne,Reply
1510494957,realKarliBonne,Reply
1510494957,realKarliBonne,Reply
1510494957,realKarliBonne,Reply
1510494957,realKarliBonne,Reply
1510494957,realKarliBonne,Reply
5115287938,realKarliBonne,Reply
5115287938,realKarliBonne,Reply
5115287938,realKarliBonne,Reply
1400404526,realKarliBonne,Reply
1400404526,realKarliBonne,Reply
1400404526,realKarliBonne,Reply
1704638492,BannonWarRoom,Reply
1704638492,BannonWarRoom,Reply
1704638492,BannonWarRoom,Reply
1790084958,realKarliBonne,Reply
1790084958,realKarliBonne,Reply
1790084958,realKarliBonne,Reply
1527480896,realKarliBonne,Reply
1527480896,realKarliBonne,Reply
1527480896,realKarliBonne,Reply
1852541442,Qrashthematrix,Reply
1852541442,Qrashthematrix,Reply
1852541442,Qrashthematrix,Reply
5220088571,Qrashthematrix,Reply
5220088571,Qrashthematrix,Reply
5220088571,Qrashthematrix,Reply
1260190655,Qrashthematrix,Reply
1260190655,Qrashthematrix,Reply
1260190655,Qrashthematrix,Reply
1073832399,infowarslive,Reply
1073832399,infowarslive,Reply
1073832399,infowarslive,Reply
5769757848,infowarslive,Reply
5769757848,infowarslive,Reply
5769757848,infowarslive,Reply
1557608609,pjwnews,Reply
1557608609,pjwnews,Reply
1557608609,pjwnews,Reply
853133995,pjwnews,Reply
853133995,pjwnews,Reply
853133995,pjwnews,Reply
1484748950,QNewsOfficialTV,Reply
1484748950,QNewsOfficialTV,Reply
1484748950,QNewsOfficialTV,Reply
1484748950,QNewsOfficialTV,Reply
1484748950,QNewsOfficialTV,Reply
1484748950,QNewsOfficialTV,Reply
1547034033,infowarslive,Reply
1547034033,infowarslive,Reply
1547034033,infowarslive,Reply
1428078260,Qrashthematrix,Reply
1428078260,Qrashthematrix,Reply
1428078260,Qrashthematrix,Reply
1410062069,Qrashthematrix,Reply
1410062069,Qrashthematrix,Reply
1410062069,Qrashthematrix,Reply
1743895798,Qrashthematrix,Reply
1743895798,Qrashthematrix,Reply
1743895798,Qrashthematrix,Reply
1510550143,QNewsOfficialTV,Reply
1510550143,QNewsOfficialTV,Reply
1510550143,QNewsOfficialTV,Reply
1684655474,QNewsOfficialTV,Reply
1684655474,QNewsOfficialTV,Reply
1684655474,QNewsOfficialTV,Reply
1537531196,realKarliBonne,Reply
1537531196,realKarliBonne,Reply
1537531196,realKarliBonne,Reply
1681351756,realKarliBonne,Reply
1681351756,realKarliBonne,Reply
1681351756,realKarliBonne,Reply
2070762518,infowarslive,Reply
2070762518,infowarslive,Reply
2070762518,infowarslive,Reply
1598663250,HOTWisconsin,Reply
1598663250,HOTWisconsin,Reply
1598663250,HOTWisconsin,Reply
1587938687,pjwnews,Reply
1587938687,pjwnews,Reply
1587938687,pjwnews,Reply
580274787,pjwnews,Reply
580274787,pjwnews,Reply
580274787,pjwnews,Reply
1380553531,pjwnews,Reply
1380553531,pjwnews,Reply
1380553531,pjwnews,Reply
1562435411,dotconnectinganons,Reply
1562435411,dotconnectinganons,Reply
1562435411,dotconnectinganons,Reply
626924020,dotconnectinganons,Reply
626924020,dotconnectinganons,Reply
626924020,dotconnectinganons,Reply
1412347598,redpillpharmacist,Reply
1412347598,redpillpharmacist,Reply
1412347598,redpillpharmacist,Reply
1418143206,redpillpharmacist,Reply
1418143206,redpillpharmacist,Reply
1418143206,redpillpharmacist,Reply
1641072137,BrittRepublican,Reply
1641072137,BrittRepublican,Reply
1641072137,BrittRepublican,Reply
1232919933,pjwnews,Reply
1232919933,pjwnews,Reply
1232919933,pjwnews,Reply
1464897392,realKarliBonne,Reply
1464897392,realKarliBonne,Reply
1464897392,realKarliBonne,Reply
2080229694,realKarliBonne,Reply
2080229694,realKarliBonne,Reply
2080229694,realKarliBonne,Reply
1545424940,realKarliBonne,Reply
1545424940,realKarliBonne,Reply
1545424940,realKarliBonne,Reply
1405471119,realKarliBonne,Reply
1405471119,realKarliBonne,Reply
1405471119,realKarliBonne,Reply
1956925875,realKarliBonne,Reply
1956925875,realKarliBonne,Reply
1956925875,realKarliBonne,Reply
1956925875,realKarliBonne,Reply
1599147726,infowarslive,Reply
1599147726,infowarslive,Reply
1599147726,infowarslive,Reply
1599147726,infowarslive,Reply
1599147726,infowarslive,Reply
1599147726,infowarslive,Reply
1519117876,Qrashthematrix,Reply
1519117876,Qrashthematrix,Reply
1519117876,Qrashthematrix,Reply
1416537888,BannonWarRoom,Reply
1416537888,BannonWarRoom,Reply
1416537888,BannonWarRoom,Reply
1681931666,BannonWarRoom,Reply
1681931666,BannonWarRoom,Reply
1681931666,BannonWarRoom,Reply
5759814681,Qrashthematrix,Reply
5759814681,Qrashthematrix,Reply
5759814681,Qrashthematrix,Reply
1778671721,pjwnews,Reply
1778671721,pjwnews,Reply
1778671721,pjwnews,Reply
727123308,pjwnews,Reply
727123308,pjwnews,Reply
727123308,pjwnews,Reply
1678744410,pjwnews,Reply
1678744410,pjwnews,Reply
1678744410,pjwnews,Reply
1590083820,NTDNews,Reply
1590083820,NTDNews,Reply
1590083820,NTDNews,Reply
1543005686,NTDNews,Reply
1543005686,NTDNews,Reply
1543005686,NTDNews,Reply
962677552,realKarliBonne,Reply
962677552,realKarliBonne,Reply
962677552,realKarliBonne,Reply
1511975265,realKarliBonne,Reply
1511975265,realKarliBonne,Reply
1511975265,realKarliBonne,Reply
1909330688,realKarliBonne,Reply
1909330688,realKarliBonne,Reply
1909330688,realKarliBonne,Reply
1909330688,realKarliBonne,Reply
1515317152,QNewsOfficialTV,Reply
1515317152,QNewsOfficialTV,Reply
1515317152,QNewsOfficialTV,Reply
1996210803,infowarslive,Reply
1996210803,infowarslive,Reply
1996210803,infowarslive,Reply
764259460,infowarslive,Reply
764259460,infowarslive,Reply
764259460,infowarslive,Reply
1512609415,realKarliBonne,Reply
1512609415,realKarliBonne,Reply
1512609415,realKarliBonne,Reply
1612266416,realKarliBonne,Reply
1612266416,realKarliBonne,Reply
1612266416,realKarliBonne,Reply
5251532546,Qrashthematrix,Reply
5251532546,Qrashthematrix,Reply
5251532546,Qrashthematrix,Reply
2001657519,Qrashthematrix,Reply
2001657519,Qrashthematrix,Reply
2001657519,Qrashthematrix,Reply
451516218,pjwnews,Reply
451516218,pjwnews,Reply
451516218,pjwnews,Reply
1597470854,pjwnews,Reply
1597470854,pjwnews,Reply
1597470854,pjwnews,Reply
5782611818,realKarliBonne,Reply
5782611818,realKarliBonne,Reply
5782611818,realKarliBonne,Reply
1522286482,realKarliBonne,Reply
1522286482,realKarliBonne,Reply
1522286482,realKarliBonne,Reply
1512436673,infowarslive,Reply
1512436673,infowarslive,Reply
1512436673,infowarslive,Reply
1559646234,realKarliBonne,Reply
1559646234,realKarliBonne,Reply
1559646234,realKarliBonne,Reply
1459906836,realKarliBonne,Reply
1459906836,realKarliBonne,Reply
1459906836,realKarliBonne,Reply
1760018381,realKarliBonne,Reply
1760018381,realKarliBonne,Reply
1760018381,realKarliBonne,Reply
1112840342,pjwnews,Reply
1112840342,pjwnews,Reply
1112840342,pjwnews,Reply
5071398784,pjwnews,Reply
5071398784,pjwnews,Reply
5071398784,pjwnews,Reply
5254471672,Qrashthematrix,Reply
5254471672,Qrashthematrix,Reply
5254471672,Qrashthematrix,Reply
1525771401,Qrashthematrix,Reply
1525771401,Qrashthematrix,Reply
1525771401,Qrashthematrix,Reply
1518908499,Qrashthematrix,Reply
1518908499,Qrashthematrix,Reply
1518908499,Qrashthematrix,Reply
1583035430,realKarliBonne,Reply
1583035430,realKarliBonne,Reply
1583035430,realKarliBonne,Reply
1482662212,realKarliBonne,Reply
1482662212,realKarliBonne,Reply
1482662212,realKarliBonne,Reply
5840867809,pjwnews,Reply
5840867809,pjwnews,Reply
5840867809,pjwnews,Reply
1275939483,QNewsOfficialTV,Reply
1275939483,QNewsOfficialTV,Reply
1275939483,QNewsOfficialTV,Reply
1624940444,realKarliBonne,Reply
1624940444,realKarliBonne,Reply
1624940444,realKarliBonne,Reply
2048151868,realKarliBonne,Reply
2048151868,realKarliBonne,Reply
2048151868,realKarliBonne,Reply
1556271334,ByobluOfficial,Reply
1573535792,ByobluOfficial,Reply
1946051619,QNewsOfficialTV,Reply
917332281,Vigilant_News,Reply
5241728461,Vigilant_News,Reply
1435573821,QNewsOfficialTV,Reply
1935547757,ByobluOfficial,Reply
357784710,ByobluOfficial,Reply
1143551450,ByobluOfficial,Reply
5024533455,ByobluOfficial,Reply
5024533455,ByobluOfficial,Reply
1167085639,ByobluOfficial,Reply
6421420061,ByobluOfficial,Reply
6421420061,ByobluOfficial,Reply
1540914735,ByobluOfficial,Reply
1505683287,ByobluOfficial,Reply
5050941381,ByobluOfficial,Reply
5304213949,ByobluOfficial,Reply
6411381139,ByobluOfficial,Reply
5773346930,ByobluOfficial,Reply
1970583271,ByobluOfficial,Reply
831211379,ByobluOfficial,Reply
357108585,ByobluOfficial,Reply
357108585,ByobluOfficial,Reply
1987542498,ByobluOfficial,Reply
1847178919,ByobluOfficial,Reply
1865602837,ByobluOfficial,Reply
1865602837,ByobluOfficial,Reply
1515914600,ByobluOfficial,Reply
374804083,ByobluOfficial,Reply
549337998,ByobluOfficial,Reply
1833120308,ByobluOfficial,Reply
419270034,ByobluOfficial,Reply
911172885,ByobluOfficial,Reply
5481531308,ByobluOfficial,Reply
5289538257,ByobluOfficial,Reply
5752486617,BannonWarRoom,Reply
1979658171,BannonWarRoom,Reply
872891465,pjwnews,Reply
872891465,pjwnews,Reply
1441124269,realKarliBonne,Reply
1513538268,realKarliBonne,Reply
1689883175,veryreasonable,Reply
1591938821,veryreasonable,Reply
1190138039,WokeSocieties,Reply
1675111730,WokeSocieties,Reply
1762193805,BannonWarRoom,Reply
1584445467,BannonWarRoom,Reply
1584445467,BannonWarRoom,Reply
6264290674,realKarliBonne,Reply
1663242712,realKarliBonne,Reply
1637923614,realKarliBonne,Reply
1554545825,veryreasonable,Reply
1504668897,veryreasonable,Reply
793343372,pjwnews,Reply
5376391870,ArrestsIndictmentsJustice,Reply
7171576719,DoctorQsBoomBox,Reply
1570526330,TruthHammer,Reply
1546659413,TruthHammer,Reply
1580645342,TruthHammer,Reply
1634106785,GAelectionaudit,Reply
5108520888,GAelectionaudit,Reply
1556657723,QNewsOfficialTV,Reply
1689550807,lifesitetelegram,Reply
1429741493,followsthewhiterabbit,Reply
5224858273,followsthewhiterabbit,Reply
1186487867,followsthewhiterabbit,Reply
1373951649,Mrswilkesmythvsreality,Reply
480550291,pjwnews,Reply
1506083740,pjwnews,Reply
1102889531,Qrashthematrix,Reply
1555388233,Qrashthematrix,Reply
1565527037,TraditionalBritainGroup,Reply
1108763492,TraditionalBritainGroup,Reply
5625057484,TraditionalBritainGroup,Reply
1999730736,westcoast_intel,Reply
1592547348,westcoast_intel,Reply
5294598744,TEXASvsUSA,Reply
6577301229,TEXASvsUSA,Reply
1697231429,realKarliBonne,Reply
6156884785,candlesinthenight,Reply
1832810166,candlesinthenight,Reply
1576784126,candlesinthenight,Reply
1507252068,veryreasonable,Reply
1568251748,veryreasonable,Reply
1521170067,QNewsOfficialTV,Reply
1633924503,QNewsOfficialTV,Reply
1437895928,PatriotArmy,Reply
1588370380,NTDNews,Reply
1826270016,NTDNews,Reply
1826270016,NTDNews,Reply
5498748167,pjwnews,Reply
1620026241,pjwnews,Reply
1506553065,pjwnews,Reply
1524033336,followsthewhiterabbit,Reply
1745581492,DismantlingTheCabal,Reply
6525371749,NTDNews,Reply
5267314653,maxime_leroy,Reply
1695779736,maxime_leroy,Reply
5510233152,realKariLake,Reply
1993003174,realKariLake,Reply
6833213213,NTDNews,Reply
1597381850,BannonWarRoom,Reply
1506921442,BannonWarRoom,Reply
1279508806,TraditionalBritainGroup,Reply
5126058252,lifesitetelegram,Reply
1534766105,QNewsOfficialTV,Reply
218519670,Fighting4_AZ,Reply
218519670,Fighting4_AZ,Reply
1515918754,NTDNews,Reply
1535927314,NTDNews,Reply
2084897678,NTDNews,Reply
1581981977,realKarliBonne,Reply
1563577666,realKarliBonne,Reply
1465867936,realKarliBonne,Reply
1528246206,BannonWarRoom,Reply
356174716,BannonWarRoom,Reply
6264513759,NTDNews,Reply
1544249296,Qrashthematrix,Reply
830257012,pjwnews,Reply
1446400701,theprofessorsrecord,Reply
1929230315,NTDNews,Reply
1669593799,QNewsOfficialTV,Reply
5478467130,QNewsOfficialTV,Reply
5478467130,QNewsOfficialTV,Reply
1508596225,QNewsOfficialTV,Reply
1916526749,DismantlingTheCabal,Reply
1509439662,TheWashingtonPundit,Reply
1450736612,TheWashingtonPundit,Reply
5573998957,realKarliBonne,Reply
1154500044,realKarliBonne,Reply
1737012276,realKarliBonne,Reply
1365134676,realKarliBonne,Reply
1486129703,HOTWisconsin,Reply
1484795238,HOTWisconsin,Reply
1431039393,ArrestsIndictmentsJustice,Reply
1672180226,ArrestsIndictmentsJustice,Reply
1548855844,ArrestsIndictmentsJustice,Reply
1510820453,NewMexicoAuditForce,Reply
1571687010,AmericasAuditForce,Reply
1850185769,pjwnews,Reply
1257837205,NoVaccineCoercion,Reply
2016997228,NTDNews,Reply
1396006758,QNewsOfficialTV,Reply
1119897189,Vigilant_News,Reply
1868637226,lifesitetelegram,Reply
1657068110,QNewsOfficialTV,Reply
5198261855,QNewsOfficialTV,Reply
1956166742,Vigilant_News,Reply
1956166742,Vigilant_News,Reply
1956166742,Vigilant_News,Reply
1956166742,Vigilant_News,Reply
1956166742,Vigilant_News,Reply
1956166742,Vigilant_News,Reply
1956166742,Vigilant_News,Reply
1956166742,Vigilant_News,Reply
1956166742,Vigilant_News,Reply
1956166742,Vigilant_News,Reply
